label;prolific_id;response_lower;entrained;condition;gender_participant;age;sim;stimuli_order;set;order;f;experiment;group;gender_partner;randomBlock
tool;7c3315b85e09bc04cfb60694d1548cf285a2aeba;screwdriver;0;H;male;NA;NA;6;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;0be70c428f61dfe86a4d3c1ad77eeaa2d767cbdc;tool;1;H;male;NA;NA;1;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;9506f6d6b9151251e8706c93f56d74eee1b0b71d;tool;1;H;male;NA;NA;12;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;83ad17ab460ce600186ab0880f9eed8fe8e8b1a9;screwdriver;0;H;male;NA;NA;7;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;5d86d3dd2ff4688bc65435f59f3c81bd7e65be5a;screwdriver;0;H;male;NA;NA;3;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;90711e6c8986d7b7ce7868e58a7b8abad8908d32;screwdriver;0;H;male;NA;NA;15;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;1f4bd9c69a5f1cc830b3494c8998a082a72cbf3a;screwdriver;0;H;male;NA;NA;12;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;a93bdcf7348cae342e351658b3d2ae16f594f41d;tool;1;H;male;NA;NA;1;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;3cec92f804f0959f8b1c5cd847eb5769e3d30259;tool;1;H;male;NA;NA;13;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;6d2c670993dade5f22e5e0ea0d3ede9e9b8ff34b;tool;1;H;male;NA;NA;12;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;e5f102b0acd386a915771de073401254b2315cba;tool;1;H;female;NA;NA;10;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;cbd01da8cace732f37120b43273568688134d9da;tool;1;H;female;NA;NA;8;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;8191a844a95c7c4402fcd8369f814ffaf65bfe9f;screwdriver;0;H;female;NA;NA;2;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;5f41a8cfcb13d0084c0d08932a07cfa01e2fc080;tool;1;H;female;NA;NA;8;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;25369dbe4a3075f6018ffe3fc36ba58f90736f17;tool;1;H;female;NA;NA;15;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;ff0c8de926779b00438f590418b27dbd6226f316;screwdriver;0;H;female;NA;NA;3;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;81b511a4fbe803b5be8802bbe0a39fd0fc3a2610;screwdriver;0;H;female;NA;NA;3;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;653c09a25cd82af46f5ad6f60fbc8bc197712653;screwdriver;0;H;female;NA;NA;13;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;41f7d4f4f8c8fb1304951c1417df44440d271db3;tool;1;H;female;NA;NA;8;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;5b3eac7eb7158a34008ddfb99a6cc16f05be482a;screw driver;0;H;female;NA;NA;11;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;83d22f00b2057b31b6f0683366e5ee1e25484fdf;screwdriver;0;H;female;NA;NA;14;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;05d8f0a4729ded4d6bf4a2a92317f5fc91a068e8;tool;1;H;female;NA;NA;15;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;457f336e9c5e8a4ccf6f070e9e9d793f5f58adba;screwdriver;0;H;female;NA;NA;9;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;33cc329c73d9a68aa354c73ffef95b7942961dd6;screwdriver;0;H;male;NA;NA;4;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;03cba47f426804990a81e7bed7230adb2af0b0a3;screwdriver;0;L;female;NA;NA;12;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;49a462c5f226a5a9cd656317c0736cbbaaf1757a;screwdriver;0;L;female;NA;NA;12;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;b0a982a37702868b18995cb00116db955ba0d53a;tool;1;L;male;NA;NA;7;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;b48b9ed8aa6ccdf958a87f8bc121392923a06bf7;screwdriver;0;L;male;NA;NA;2;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;336d4f185c5440b1542f994f260b08d7edd623a9;screwdriver;0;L;male;NA;NA;10;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;8374fe109ca4791e650710c07814d14445862600;tool;1;L;male;NA;NA;9;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;e323a973911fc016d87212b975329beef1b97988;tool;1;L;male;NA;NA;2;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;35154b591ca324945c3ea3378b14638c1fba536b;t;0;L;male;NA;NA;12;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;06804eb24db1e266b173e4b78cb04068d71d3db6;tool;1;L;male;NA;NA;10;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;a40fbffdac3371641e1df3d4bd2fb6bdc90b24de;tool;1;L;male;NA;NA;8;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;fbca5dd8e2834a010efb1a9aafe827c4e4a8fbbe;tool;1;L;male;NA;NA;11;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;9f3b12733f66ba049d07b44befcc4ea85408e799;tool;1;L;male;NA;NA;8;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;0b2b1980fad1dd7df17ea05996de00b9deed9273;tool;1;L;male;NA;NA;10;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;839bc9643aa64b00df413505cf48ba0c9bfa277e;screwdriver;0;L;male;NA;NA;15;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;a17ac82b34eea342dc41d52fadefd909fd711de0;screwdriver;0;L;male;NA;NA;2;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;6ad09c78d648825faea8a7c9849d143b98dc2657;screw driver;0;L;female;NA;NA;16;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;863c377be876753f75f3dba3219f01f281196d71;tool;1;L;female;NA;NA;15;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;bf203b0a6f57b2880aacbe56eb3f6ae3a1928ba6;screwdriver;0;L;female;NA;NA;15;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;7cab6b8cba1d5d3b381fdc94f339fb9347fb584b;screwdriver;0;L;female;NA;NA;12;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;4e84f4d9caf0860e031e8e2fbad1f3208ce25a4f;screwdriver;0;L;female;NA;NA;8;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;6f4c73f190ec83f8ab2a736250bbaa99177225e6;tool;1;L;female;NA;NA;12;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;ff3aed9cd3b19c950231ccbfe6d652a2d3c08cfc;screwdriver;0;L;female;NA;NA;3;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;d889db850b70d7f9e2c10762a97f70e4dad00126;tool;1;L;female;NA;NA;10;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;2d6c3c998d40022fff9bd4204ae17f1359dc0497;screwdriver;0;L;female;NA;NA;11;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;5a2da3c2236715452707a1a24f3827156de896ff;screwdriver;0;L;female;NA;NA;16;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;5b50a31043e721b28c1c433b994f04c4dafc9ea2;tool;1;L;female;NA;NA;13;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;4acb688cb773eb7d4b7c8b38aeb2a13d02193559;tool;1;L;female;NA;NA;12;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;87dcaf965f05de1b6ce62895cd7ce1445a7c44c8;tool;1;H;female;NA;NA;4;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;9f18c20482c095614b4ebcf65c2f9196195ece64;screwdriver;0;L;male;NA;NA;4;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;4add7c236d16601fd925baa18d33b7c51d13f6bc;screwdriver;0;L;male;NA;NA;12;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;1eb570c5b464b89989b7eadebb051fbbcb530ba8;tool;1;L;male;NA;NA;4;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;ee2c855a8c8e05a04913c693379a9b49fa7c2dc3;screwdriver;0;H;male;NA;NA;3;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;3432ba5ee0e74d76f6adade156a3258aa3f29692;tool;1;H;male;NA;NA;12;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;0708ea7abeed042d6161406bc925577a5e105ffa;tool;1;H;male;NA;NA;2;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;ede51c15b39f3ad82852e9950fcf8469587286cf;tool;1;H;male;NA;NA;13;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;ae0dc267f7ee3a85ba0743a25cbc1cec5246820f;philips;0;H;male;NA;NA;15;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;2f6842e0f99392ae4e8bda5fa6a8151da0268c06;screwdriver;0;H;male;NA;NA;5;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;d16492ef5c24b60d3e2718949f6645b0277f0333;flathead;0;H;male;NA;NA;12;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;26d97ad5d7f793979ae4d238a479e77b7d8228c9;screwdriver;0;H;male;NA;NA;7;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;3c4ae53014eb58d880f6eb91315430f09aa3ba06;screwdriver;0;H;male;NA;NA;3;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;e725d11acf56037ddaacb0a4c9c3f9d6e081eb1f;tool;1;H;male;NA;NA;3;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;85d3474e508b325f5362773d849d3b93e2ac192e;screwdriver;0;H;female;NA;NA;3;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;b67b7a312c0a3674565bf1979fe0de622a4324c7;tool;1;H;female;NA;NA;15;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;fadfff6b02341deaa1ad2b54cb57bee3ee081aa2;screwdriver;0;H;female;NA;NA;5;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;f277af2b7bc7b5ee1e14c627b6a73559ea15aba8;screwdriver;0;H;female;NA;NA;4;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;33cdca31844bde695b40a64e1cacb44289e95518;screwdriver;0;H;female;NA;NA;2;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;423f6c6aea40fec3c3b7d1d823d3976bdfb23439;tool;1;H;female;NA;NA;7;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;6bd79e35ac9bbb66723e686cc4278af1dcdb29e5;screwdriver;0;H;female;NA;NA;6;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;d5c0bb114a5e79c16b36a1dc56143f9cbabe3b1e;tool;1;H;female;NA;NA;6;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;eff3cafc77ad88199e39cdb947fd10c30351a4de;screwdriver;0;H;female;NA;NA;13;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;cadb61fd3ea831b81a00ee912c385cf4b8298135;screwdriver;0;H;female;NA;NA;9;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;5dc2b80529bad0cb1654318b9d92bb5aa689e9e5;screwdriver;0;H;female;NA;NA;3;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;848b7ac4e78cbc6a8bf6eb5b14ec5f628b0aa45e;screwdriver;0;H;female;NA;NA;1;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;436156f93655ca727c2f37a28a49dceca98f50ce;screwdriver;0;H;female;NA;NA;7;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;c6583bedb2989347a63d0d8a302665e49cc2c4ed;screwdriver;0;H;female;NA;NA;10;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;750d554293b103bc1cdb6c98da858d2464602fff;screwdriver;0;H;female;NA;NA;6;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;53d3723d3ad3fb1aaac974dbbc212bc864bd0ae1;screwdriver#;0;H;male;NA;NA;1;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;845590bb350a3a2d57549bb3530ed7546ccd6d0b;tool;1;L;male;NA;NA;9;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;80b348e0463bd084de608bf3bc4e78a9579f09ec;tool;1;H;male;NA;NA;8;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;392d433edbd366deede85a194091bad1ab26629e;tool;1;H;male;NA;NA;10;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;48e58983214675f27e75db3472ab26b15f019c70;stabby stabby screwer;0;L;male;NA;NA;13;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;f6d847573f1b922940009b814aabc2f017ed4c6c;screwdriver;0;L;male;NA;NA;9;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;a49a332c8cf396bfe0fa2f84bc0c1b4d2f32cde9;tool;1;L;male;NA;NA;12;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;e5be62534c781c19b1c2b96fb94a798f6eb01c10;screwdriver;0;L;male;NA;NA;5;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;f10c07b926e4a6ef63178a0f68f55cb84af77139;screwdriver;0;L;male;NA;NA;13;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;c243e731bed32c45ab600676f43ea803a23f7d53;tool;1;L;male;NA;NA;4;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;4abdbb58aed54021ee749d4e61716dae77128e9e;tool;1;L;male;NA;NA;14;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;dbbcf98d4efe47cac5057652b10656416fef4020;screwdriver;0;L;male;NA;NA;6;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;97cef889251f18a9f7e961448d978ae67d30715c;screwdriver;0;L;male;NA;NA;9;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;47ec119d745ba1bc78a5c1e65c608d8c2e3084e6;tool;1;L;male;NA;NA;8;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;33c0a8b0a34e85c51e208b4279a7e8a6814d85a5;tool;1;L;male;NA;NA;4;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;07a6ddd060c729e26b84315a94f561c80185dc01;tool;1;L;female;NA;NA;7;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;391b1acd882966691cff19296f2c35e31dda3ed0;tool;1;L;female;NA;NA;9;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;b208dcc561414fffc6b9120bb89e0585d149ef6a;screwdriver;0;L;female;NA;NA;2;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;6953d435eed0eca95d7cd92fa37d526dc103446b;screwdriver;0;L;female;NA;NA;7;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;af04ca687d259c0ec19512bcec6b8211a6c218ce;tool;1;L;female;NA;NA;13;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;05ada824f90034f7d9a4478b131d721cd5fa7975;screwdriver;0;L;female;NA;NA;13;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;0ae0b90cf7e4ffc56e14a941da9d4672d8fc34c4;screwdriver;0;L;female;NA;NA;7;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;0933fb689d7274f46d67d294f44c0faefa0e03e3;screwdriver;0;L;female;NA;NA;8;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;e9a83ccb54248be5652d8c2511a4d0a03b6c2504;tool;1;L;female;NA;NA;11;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;3fffb436f9b2bd7e29441bd64c54062b802d2e95;screwdriver;0;L;female;NA;NA;10;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;3d99fe14c505547bde8ccc213b41365591d2593f;screwdriver;0;L;female;NA;NA;10;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;4f8c2e0885fac4f0eae2ef3ee5c7b302e185c61b;tool;1;L;female;NA;NA;1;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;ef7b3c6fa9adccf6ecd82b3e63f659249ae54f81;screwdriver;0;L;female;NA;NA;2;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;784e57f5496625fc83dcbed5b00c30aef688009a;screwdriver;0;L;female;NA;NA;2;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;aff6a99d98243beaf524d7bf2b3a1a00b84b3f10;tool;1;H;male;NA;NA;14;2;2;0.0196078431372549;experiment 2;no prime;male;4
tool;fea89e68da5efdb4a15411947bffbe022393342e;screwdriver;0;L;female;NA;NA;11;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;9ea3e51377f70478cc5ee501a668e2a8810ba960;screwdriver;0;H;female;NA;NA;3;2;2;0.0196078431372549;experiment 2;prime;male;4
tool;127c90f6f717e72abe3683743de17ab46912900c;screwdriver;0;L;female;NA;NA;4;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;8ac66550861568ca4340fff25024d0960802621a;tool;1;H;male;NA;NA;11;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;8f4a0a4308ab9dc133c99c8027180e90281f1724;screwdriver;0;H;male;NA;NA;9;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;08f977d8e84385bf86b9c325c7d7c25d79dad7f7;screwdriver;0;H;male;NA;NA;13;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;6d56a1a96dc8874998ff269becc03a6712004fbf;tool;1;H;male;NA;NA;7;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;316579168a55030bb892766c33eda01d611726fe;screwdriver;0;H;male;NA;NA;6;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;56ac82ea1cab6e339d78d4dbf0bc5e3a6857b7b8;screwdriver;0;H;male;NA;NA;16;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;f472e3bca81b9e49c1e6423b4c740b9c95789d23;tool;1;H;male;NA;NA;13;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;f7aac908c0843b96bf9bc9e1b3372fa8c063e547;tool;1;H;male;NA;NA;5;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;b6d69ee64a6af0f02fbb657624b82f2e6a167ae3;tool;1;H;male;NA;NA;2;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;642847ee9c23047a8590f2533f4ac7db9e5c4fe5;tool;1;H;male;NA;NA;14;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;2b00f0837e463f3a3c4c2f8e203e04274c990868;tool;1;H;male;NA;NA;6;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;6f68236c91e4b68c54df44c8c7954dabe6f66031;screwdriver;0;H;male;NA;NA;6;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;6e205f269be0b74b7822ff0db4d7287d7d8d1052;tool;1;H;male;NA;NA;7;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;a62e46a79fbe16136a03fa55dd491761a22642aa;screwdriver;0;H;female;NA;NA;9;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;20e80842b22c702e196bdf0b4b3137c3d795626f;tool;1;H;female;NA;NA;6;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;c91d05343cc8b0bdcfc2297699aef9497d03cdc1;screw driver;0;H;female;NA;NA;2;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;d4a9f1076ca17a27bc9a7357b8cb79c66ceeca59;tool;1;H;female;NA;NA;2;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;a76d7db4734d077584fc05f68f06691ff50ebc30;screw driver;0;H;female;NA;NA;15;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;1f5156a9dddd5845636a8888cc27f260b4117a05;screwdriver;0;H;female;NA;NA;6;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;7eed20b5d2269d3a770f023553469490c1d0dbcc;tool;1;H;female;NA;NA;16;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;713d04b264d879a2c29c8c594c188d47fffee74c;tool;1;H;female;NA;NA;15;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;56df1861653f12932185d48c409e257abc7b94b5;screwdriver;0;H;female;NA;NA;1;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;0ebded7f19992e6441e54cf8ffac01eb09d118b8;tool;1;H;female;NA;NA;14;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;2db0edcf82eb78759af09c5b3b5dd13b4f3ab602;tool;1;H;female;NA;NA;1;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;b608b9d72a3619ec84489a85210ba720a327dbc0;screwdriver;0;H;female;NA;NA;10;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;45ecbd3d3f45a9dbd45a316b1e5df50c513b104d;tool;1;H;male;NA;NA;2;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;35535e0e311cff02ac52d55cad4db35ec819fff6;screwdriver;0;H;female;NA;NA;12;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;8a13fddbd76e6888a9b9333f528f02562ecf6479;tool;1;H;male;NA;NA;1;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;9dd29b533cf6a5752e4087071cbea83d765fbb1a;tool;1;H;female;NA;NA;11;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;753c8639ce0b1036aec98715db6a3bb10a87c6c4;screwdriver;0;L;female;NA;NA;8;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;92ca39a267b4487eb7a62a29675fb29883f9a3e1;screwdriver;0;H;male;NA;NA;2;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;94404a4c1d0a402f33775cd7e045316683781589;screwdriver;0;H;male;NA;NA;3;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;886add3ad5c2b195b36945d76bb5353812f5d2cd;tool;1;H;male;NA;NA;5;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;92cb1b73658862bc6742f65ca7d1c695593d9611;screwdriver;0;H;male;NA;NA;16;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;d06f5f05db669964ca1e3f4d6cc9b7fd3f8d92c2;chisel;0;H;male;NA;NA;4;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;8544c68091f33ef4a58dbde2ea4fe72ee247d96a;screwdriver;0;H;male;NA;NA;1;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;a37a2e80ea5abd9fb99353424ee343f148272e56;screwdriver;0;H;male;NA;NA;6;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;204d6e90d5a254ebf040cea466c3cd48dfd1ffcb;screwdriver;0;H;male;NA;NA;14;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;4c6156301960855f177e804c8f8934430465705a;screwdriver;0;H;male;NA;NA;14;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;39b4c27d54a6b8099781714f343fafd2af90bf26;screwdriver;0;H;male;NA;NA;4;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;8961e1455afdc00041d527e480f4cf5e87ea3704;screwdriver;0;H;female;NA;NA;12;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;3d2ba26ca238961716343ace747e9db2e9909d75;screwdriver;0;H;female;NA;NA;4;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;902894bebcf63ab30f2b362cf961b682a2b84010;screwdriver;0;H;female;NA;NA;11;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;3ba2434adc9aa5203fc47ef3e2e72372199f74f3;screwdriver;0;H;female;NA;NA;11;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;07331ad73161bc985c924a3a05c15e2b0528fdb8;tool;1;H;female;NA;NA;14;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;3549822e6b63635ce72bea1b2e70bc4657191633;screwdriver;0;H;female;NA;NA;13;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;bfe7d15dcada4ee8c5924cd1177e3370c827572c;screwdriver;0;H;female;NA;NA;14;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;deff752ccc0c3a77a17c3a8d28f185eb3b3fedd1;tool;1;H;female;NA;NA;11;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;194cb09a813e32a203344fefef2328889a80e563;tool;1;H;female;NA;NA;11;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;c21269cf5f90ba9c271fda363e9cc33c4cc3e637;tool;1;H;female;NA;NA;3;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;aef1c5fdccdc7d5cf7afcd97a73f64543a11cc24;screwdriver;0;H;female;NA;NA;3;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;b6d26863d8e995fb5c3160af29fdcf0278365ec3;tool;1;H;female;NA;NA;2;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;5ab92185ecbb221f10f28cd0f551ff9f009409b1;screwdriver;0;H;female;NA;NA;16;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;b61534022fb4e46a77ecd9bd788c475a8118b0d2;tool;1;H;female;NA;NA;15;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;5a7b4fb0ed1953eb06c7a14f555dc97b4d16255c;screwdriver;0;H;male;NA;NA;4;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;6215cc71bb31fb084d0fa7a96729edaaa48c41a8;screwdriver;0;H;female;NA;NA;12;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;a68c878593edf8353723468f1f93c1e32ee4309d;screwdriver;0;H;male;NA;NA;9;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;ce70eaf8bf6929c79ee6044a5500cc84b96e70d1;screwdriver;0;L;male;NA;NA;5;2;1;0.0196078431372549;experiment 2;prime;female;4
tool;d6ce5714ae85624beda60dce9adec544e6ae51a5;screwdriver;0;L;male;NA;NA;8;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;5ed7607034465e89bb90aa11a8cef9df5a8a4e1d;screw driver;0;L;male;NA;NA;4;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;87232d571d44c0fdd8dbcc8a7f1d3e3bf91c0a14;tool;1;L;male;NA;NA;2;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;db9d4461e1e1df20fb79fd7cebbb8c1a51496bfe;screwdriver;0;L;male;NA;NA;2;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;cb3ba1bfdc89ef45dfe2a7afe9afcb9d49797dc9;screwdriver;0;L;male;NA;NA;15;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;a37af0489e9fc004147a8874a78f1adab5951ea3;screwdriver;0;L;male;NA;NA;15;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;9fee1dfccde92b5ee317148bd528607fc8a7cde4;screwdriver;0;L;male;NA;NA;1;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;dea34bdd6c6c9166cd5637cdaef61987f8be83e8;screw driver;0;L;male;NA;NA;4;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;fbb8bf2c2d6e90b0e95b4e82d3ae6032b1df74e2;screwdriver;0;L;male;NA;NA;10;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;c49428a32939d2661a045169f0bc893c8eb2605c;screwdriver;0;L;male;NA;NA;12;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;feb45d8cfa753e5d1a59787552262a3bc3ac10c8;tool;1;L;male;NA;NA;14;2;1;0.0196078431372549;experiment 2;no prime;female;4
tool;3b7da44211c92c1e6184467370df4c64bad6192d;tool;1;L;male;NA;NA;3;2;1;0.0196078431372549;experiment 2;no prime;female;4
